Market Segment,Country/Region,Sales,Profit
Technology,Japan,36113.91,13064.03
Technology,Japan,36701.35,13218.68
Manufacturing,USA,45567.29,14231.42
Finance,USA,17569.06,8262.88
Healthcare,India,1549.06,683.32
Healthcare,India,49361.89,6342.98
Finance,France,25032.94,6593.42
Manufacturing,USA,39498.2,13200.25
Education,Australia,40812.07,16895.47
Education,Brazil,20478.32,4990.89
Healthcare,India,27522.38,9523.67
Technology,UK,27455.86,7544.64
Education,France,11790.58,1763.3
Healthcare,Brazil,6764.31,3368.55
Finance,Brazil,27635.04,10268.29
Technology,Germany,6887.02,1500.2
Education,Brazil,17958.35,6509.84
Education,Germany,10118.08,2119.53
Manufacturing,China,35638.89,13821.75
Manufacturing,UK,43728.43,8498.93
Education,Japan,29317.82,14300.47
Education,Brazil,21097.63,6710.43
Finance,Canada,49835.49,21027.59
Manufacturing,USA,2039.25,780.05
Technology,Australia,15912.71,7118.18
Finance,USA,14654.98,6364.52
Education,Japan,18453.98,2288.92
Healthcare,Australia,12299.19,2684.32
Manufacturing,Australia,13948.88,4506.51
Finance,Germany,13626.18,5901.7
Technology,Germany,25781.46,11613.34
Manufacturing,Japan,20161.71,5239.81
Healthcare,Germany,32324.72,12936.13
Manufacturing,France,26205.66,9353.71
Healthcare,USA,9987.67,4661.4
Healthcare,Japan,40692.2,18175.84
Finance,Canada,24137.56,4794.93
Technology,Brazil,8508.34,2018.49
Technology,Germany,9177.11,1925.33
Manufacturing,UK,40051.45,12301.47
Manufacturing,India,35446.67,4499.8
Education,Australia,25819.87,6311.3
Education,USA,15997.99,7516.11
Healthcare,Canada,23565.58,9575.78
Healthcare,USA,32187.69,7483.47
Finance,Japan,44084.83,12190.36
Healthcare,USA,28237.53,10853.14
Healthcare,UK,14560.03,6886.65
Finance,France,3094.26,1264.71
Education,Brazil,9597.3,4721.32
Healthcare,Japan,32858.7,16329.99
Manufacturing,Australia,8861.41,1566.81
Technology,India,24595.44,2713.82
Technology,Canada,35248.8,15337.19
Finance,Brazil,16103.02,7359.43
Healthcare,France,33786.19,9507.31
Healthcare,USA,29472.53,3709.37
Finance,China,22508.02,3782.23
Education,Japan,44965.03,6582.61
Finance,UK,34910.89,5971.71
Manufacturing,UK,18669.25,2476.17
Education,UK,40408.96,5929.81
Finance,Japan,37167.01,14222.29
Manufacturing,Japan,39792.51,4511.76
Manufacturing,UK,32406.84,14440.03
Finance,France,19589.16,8489.56
Manufacturing,Australia,18080.35,6283.21
Education,UK,33053.42,15432.1
Education,USA,7414.1,1006.26
Education,Brazil,41175.8,8330.0
Education,India,19146.43,5592.76
Technology,UK,31888.23,4931.97
Technology,Germany,25454.13,8924.76
Finance,Japan,26447.0,11460.04
Technology,Germany,37162.3,16339.82
Education,Germany,31706.83,6989.25
Manufacturing,Australia,13265.14,2122.44
Education,France,4637.07,1907.08
Healthcare,Germany,42171.47,10197.4
Finance,Canada,44359.81,16037.62
Healthcare,France,9060.33,1192.7
Healthcare,Australia,16164.38,4779.18
Education,Brazil,14834.78,3256.37
Healthcare,Germany,46934.98,17422.8
Technology,USA,11034.09,3801.35
Manufacturing,UK,9160.42,2577.82
Finance,France,9910.09,4688.28
Technology,Brazil,36763.59,11695.3
Finance,Germany,44512.97,4699.97
Education,France,20275.0,6281.57
Education,Japan,7667.92,954.74
Education,Japan,29700.38,14387.3
Healthcare,USA,11286.81,4477.56
Finance,China,4143.42,426.86
Finance,Canada,44425.34,13110.75
Education,Australia,43671.22,20844.78
Healthcare,France,48819.6,20471.36
Education,USA,24226.23,5068.88
Healthcare,China,15406.06,5710.56
Finance,Brazil,38719.4,15762.65
Finance,India,9844.25,3539.31
Education,UK,12921.31,5924.39
Technology,France,13528.45,2619.84
Healthcare,UK,47629.35,18985.8
Technology,Japan,36761.32,12553.06
Education,Australia,7551.04,3672.87
Finance,Brazil,5549.45,2073.12
Education,India,42297.93,11561.08
Finance,Canada,40311.44,5903.23
Education,Japan,33878.73,12015.45
Finance,Germany,10608.93,5127.26
Education,Brazil,24533.89,5712.34
Manufacturing,USA,30533.57,11081.84
Manufacturing,Australia,46674.74,19340.83
Manufacturing,Japan,9301.76,4186.77
Education,Brazil,26256.89,10665.28
Technology,Japan,8729.83,2321.21
Healthcare,UK,22748.62,2350.91
Education,UK,10806.61,3627.48
Technology,France,41973.12,13473.46
Manufacturing,Germany,13482.08,3628.7
Technology,Canada,21438.13,7576.37
Education,Brazil,20981.59,2449.99
Technology,Canada,43448.45,20144.15
Education,Germany,38132.08,8461.42
Technology,Germany,3821.2,568.47
Technology,Germany,4287.29,765.66
Healthcare,China,28008.67,9495.72
Manufacturing,Brazil,21958.23,9031.5
Manufacturing,Germany,14503.63,2357.35
Manufacturing,China,39838.43,14844.35
Manufacturing,Canada,7303.12,1171.91
Technology,China,48728.79,18855.39
Education,India,2181.02,819.81
Healthcare,USA,6793.31,3017.02
Technology,Germany,16254.52,5964.45
Manufacturing,USA,25948.31,3289.95
Finance,Canada,11590.67,5069.4
Education,Germany,37074.54,13397.88
Manufacturing,China,18519.55,3412.39
Finance,Brazil,2888.38,1374.55
Education,Australia,44008.38,19874.7
Finance,UK,47249.42,12738.78
Education,USA,31309.62,10538.95
Manufacturing,India,40520.28,14908.0
Technology,Brazil,6934.47,3036.1
Technology,China,14172.19,3429.93
Manufacturing,Japan,16936.35,6286.7
Education,Japan,48076.91,18464.16
Technology,Japan,26098.91,6461.39
Education,Australia,1363.26,367.77
Manufacturing,Canada,19629.11,5290.05
Finance,India,1379.78,362.16
Technology,Brazil,12652.48,3994.84
Manufacturing,India,23280.3,2748.37
Technology,Germany,16846.26,8403.04
Finance,China,2603.98,579.84
Manufacturing,Canada,6700.45,2120.08
Manufacturing,China,27993.44,6003.87
Education,UK,35084.64,16645.46
Healthcare,Canada,20822.9,10201.92
Technology,India,36842.61,18123.4
Finance,Japan,9003.31,2467.77
Technology,Japan,6980.84,2388.23
Healthcare,USA,42133.23,18061.39
Finance,France,17621.45,2834.34
Finance,Germany,22180.15,5606.74
Technology,Japan,47431.5,10563.23
Finance,USA,21781.5,6427.14
Technology,Germany,1171.02,490.69
Manufacturing,Germany,46960.63,16493.26
Education,Canada,1691.81,247.88
Healthcare,USA,33452.03,6069.17
Manufacturing,Canada,16821.65,2574.11
Healthcare,Brazil,24049.15,4495.79
Education,Australia,27816.97,3124.43
Healthcare,India,21014.54,9521.28
Technology,France,38944.07,17045.26
Finance,UK,46604.61,15008.66
Technology,Germany,5234.19,2134.76
Technology,UK,40212.39,20104.76
Finance,UK,7304.89,2430.66
Finance,Australia,4933.58,1704.76
Finance,Japan,47835.74,21314.57
Healthcare,USA,24975.59,7793.9
Technology,Germany,8477.56,1017.41
Healthcare,China,28927.9,6892.64
Education,Australia,13898.62,5381.02
Technology,Canada,23751.14,9066.97
Healthcare,Australia,31608.32,15729.92
Education,USA,43594.22,17288.44
Healthcare,Australia,1150.99,148.15
Healthcare,China,11492.89,5538.84
Finance,Japan,5717.26,642.96
Finance,India,5757.79,2059.35
Education,UK,47343.09,9586.86
Finance,Canada,46868.06,9297.2
Technology,India,37716.1,12345.29
Manufacturing,Japan,32510.09,3626.21
Finance,Brazil,42550.55,9030.27
Technology,France,3862.03,747.58
Education,Canada,6854.8,1796.62
Technology,Australia,16538.53,1948.36
Technology,Japan,41792.13,9605.08
Education,India,24139.39,4138.42
Technology,France,25675.16,4689.78
Education,UK,12234.01,5284.82
Finance,Germany,32770.99,16306.53
Technology,USA,44504.27,12259.74
Healthcare,USA,17146.2,2374.31
Manufacturing,Japan,31340.11,12863.99
Technology,Germany,17265.5,7488.95
Education,France,39843.24,8658.56
Finance,Germany,24273.03,6815.39
Finance,China,17633.98,4263.03
Education,Germany,21582.39,10555.55
Finance,Germany,5470.15,2397.29
Technology,Japan,43439.74,9082.15
Finance,Japan,47945.38,17619.75
Education,Canada,24393.29,8511.59
Education,USA,11845.52,3469.84
Education,USA,33568.15,12969.45
Technology,Brazil,23166.69,9992.0
Healthcare,Japan,13362.7,6393.11
Manufacturing,Brazil,2883.22,829.38
Healthcare,Australia,44595.52,16088.17
Manufacturing,Australia,40039.98,15829.58
Manufacturing,Brazil,41621.3,12640.24
Technology,UK,22552.15,9702.0
Healthcare,Canada,37909.51,4066.28
Manufacturing,China,29480.04,11169.64
Technology,Australia,19363.99,3313.86
Finance,India,42294.36,10984.62
Healthcare,Australia,49939.12,21460.37
Education,USA,45064.83,19015.17
Technology,France,39033.41,11029.95
Finance,Australia,37627.89,4232.17
Education,USA,32862.19,8240.81
Technology,China,42827.26,10133.45
Manufacturing,Japan,25160.98,4536.3
Technology,India,9904.75,1508.88
Technology,Japan,38634.44,8758.81
Healthcare,USA,46055.81,12179.77
Manufacturing,France,17726.26,6930.48
Manufacturing,Canada,39366.18,12875.76
Healthcare,Canada,14412.41,4686.76
Education,USA,47187.41,20717.25
Healthcare,UK,34489.59,15885.4
Education,UK,28894.52,7504.74
Healthcare,Australia,39213.64,17148.5
Healthcare,Japan,40848.33,17490.0
Manufacturing,Canada,44726.13,8510.47
Education,Australia,45154.86,5415.2
Finance,Australia,3581.85,1678.96
Finance,France,7022.47,3469.19
Education,China,41476.98,14063.21
Manufacturing,USA,47356.53,11221.39
Finance,Brazil,16075.92,5859.85
Technology,Brazil,1421.49,171.84
Education,China,16812.55,6736.98
Healthcare,USA,19760.34,3612.4
Healthcare,Brazil,38290.63,5299.14
Technology,USA,3331.65,1533.36
Healthcare,USA,11419.37,3692.07
Healthcare,India,44804.46,13265.53
Technology,Japan,8586.2,2977.96
Manufacturing,Brazil,38203.13,19022.62
Technology,Brazil,18704.21,3310.85
Healthcare,Germany,33470.35,6169.73
Finance,Germany,4618.48,1767.38
Education,Canada,15041.34,6474.21
Healthcare,India,21814.7,10354.94
Education,USA,43003.42,18054.35
Finance,UK,28611.3,8859.16
Education,Brazil,3216.04,1240.39
Manufacturing,USA,40291.46,12630.28
Healthcare,France,3671.55,1330.49
Education,Germany,46783.96,6126.14
Manufacturing,Australia,11374.15,4075.32
Finance,UK,24908.38,5661.7
Technology,Australia,4541.77,1432.54
Manufacturing,India,28523.91,4391.84
Healthcare,France,25364.21,8105.8
Healthcare,Canada,21102.18,7723.78
Finance,USA,2743.07,494.03
Manufacturing,Japan,44067.88,6135.97
Manufacturing,Australia,40329.19,10115.75
Manufacturing,Australia,32018.47,9023.01
Healthcare,Canada,29039.27,10328.39
Education,China,35052.38,5992.85
Technology,Germany,8055.51,2319.99
Finance,USA,46699.57,21788.99
Manufacturing,Brazil,14948.99,3981.19
Finance,China,33168.02,5604.4
Technology,India,30731.03,13418.18
Finance,Brazil,32194.09,8671.24
Education,China,44068.65,15517.24
Education,China,15499.65,7013.65
Manufacturing,Germany,37698.46,13154.36
Manufacturing,Canada,30321.16,13261.85
Manufacturing,France,4726.96,1703.13
Finance,India,21293.58,9066.98
Finance,UK,42059.63,11888.33
Manufacturing,Japan,16452.02,8094.1
Healthcare,USA,24630.93,7809.06
Technology,China,24943.29,9301.02
Education,China,31282.48,5531.87
Technology,Brazil,44316.88,11738.41
Manufacturing,Australia,9503.42,2721.89
Manufacturing,France,25726.23,11075.89
Education,Brazil,21789.1,8923.08
Finance,USA,15500.08,4913.54
Education,Australia,46060.8,19440.37
Education,USA,1400.38,594.36
Technology,UK,6983.13,2541.08
Healthcare,USA,36933.88,17618.61
Healthcare,China,13908.64,6156.87
Education,Japan,36435.78,6812.18
Manufacturing,Canada,41780.43,9944.76
Education,Canada,13476.18,2029.14
Education,USA,10405.27,2805.17
Healthcare,Canada,8119.73,1915.64
Manufacturing,Brazil,10804.34,4469.29
Manufacturing,France,14092.08,5942.85
Healthcare,China,43568.74,12321.54
Technology,Germany,38730.22,11771.53
Education,USA,1090.37,490.83
Technology,India,43831.84,13674.65
Manufacturing,Brazil,4861.8,2298.08
Finance,China,33108.02,14377.14
Technology,Brazil,8422.26,2366.81
Healthcare,France,4051.51,1920.57
Finance,France,38228.76,15813.61
Technology,USA,23892.95,11537.92
Technology,Germany,30354.06,5571.73
Finance,India,21842.3,8219.02
Manufacturing,Brazil,4291.42,2009.88
Technology,Germany,37241.29,3754.34
Technology,USA,41197.2,5723.48
Healthcare,France,3029.61,449.9
Manufacturing,USA,19410.14,5093.94
Healthcare,China,28308.51,12739.75
Technology,France,30653.99,8942.5
Healthcare,UK,29329.49,3886.41
Technology,Australia,34954.09,6549.77
Technology,Brazil,48373.99,11603.15
Manufacturing,UK,20138.74,9111.82
Finance,USA,28274.55,5097.43
Education,Germany,35254.85,13451.17
Finance,China,30028.77,13202.83
Education,Brazil,19950.8,6088.2
Education,Brazil,31579.89,10935.27
Manufacturing,Brazil,32855.46,10377.76
Finance,Australia,29663.46,12000.74
Technology,China,11050.42,3415.9
Education,USA,25793.09,12305.66
Technology,India,44333.48,19776.13
Education,UK,43561.49,17424.16
Manufacturing,Australia,37788.61,8802.88
Manufacturing,UK,35162.58,11998.86
Technology,Australia,8510.68,1289.04
Healthcare,UK,23513.77,6080.21
Technology,UK,6436.61,2037.89
Education,Germany,41046.94,9795.42
Technology,France,15261.12,2082.8
Technology,USA,38576.43,8682.54
Finance,India,40914.37,19189.17
Education,Germany,44732.31,15377.73
Education,Japan,37937.67,6774.56
Healthcare,Japan,28671.72,11995.45
Education,UK,30311.06,14014.36
Healthcare,Brazil,16708.53,5408.37
Finance,Brazil,9672.81,2641.33
Technology,Japan,7401.17,1806.14
Manufacturing,India,9919.15,1646.15
Manufacturing,USA,46763.64,5710.61
Education,Australia,9057.23,1690.45
Finance,Japan,36463.13,10698.32
Education,Canada,10046.8,1212.43
Finance,Germany,48789.2,23988.11
Manufacturing,China,18962.64,7168.99
Technology,Australia,21194.69,5031.82
Healthcare,Japan,20821.07,5648.28
Technology,UK,41006.5,20317.26
Finance,France,11696.24,2823.82
Technology,Canada,41720.21,6736.94
Healthcare,China,33195.88,9095.8
Finance,China,11793.73,2116.85
Education,India,4204.97,1409.06
Finance,India,38974.63,9833.11
Finance,Brazil,11729.19,2412.52
Technology,Japan,44564.27,9676.9
Finance,China,7359.48,3568.29
Technology,China,31201.86,7826.61
Technology,France,34916.25,16593.38
Technology,France,33227.42,10657.65
Healthcare,Australia,16485.46,5360.45
Education,UK,43900.65,5868.52
Healthcare,India,38720.46,19008.56
Education,China,26000.11,8055.19
Manufacturing,Canada,30561.36,13466.22
Finance,Brazil,28752.19,10793.97
Healthcare,China,47388.23,13972.47
Technology,UK,44924.25,16901.44
Healthcare,Canada,12539.37,1805.4
Manufacturing,France,13875.23,1709.18
Manufacturing,Brazil,49090.47,11884.67
Healthcare,France,12591.47,2221.02
Healthcare,France,47720.49,21669.93
Healthcare,France,32837.93,7227.21
Technology,Canada,3455.36,1260.11
Finance,Germany,17450.63,8105.78
Education,France,24331.55,3035.39
Technology,UK,41821.55,16044.4
Education,Australia,17100.69,1781.97
Finance,France,16218.34,7193.98
Finance,China,46092.9,22765.66
Education,USA,4872.68,937.98
Healthcare,France,28024.54,4609.39
Education,France,25707.72,7700.24
Finance,Canada,3809.4,1830.71
Finance,China,5300.2,1164.86
Manufacturing,USA,19716.4,4476.44
Technology,Brazil,7573.9,2636.14
Manufacturing,Canada,24425.52,9427.78
Education,France,30835.56,9772.69
Education,Australia,34878.44,6607.61
Finance,China,27777.03,12807.19
Manufacturing,France,19603.34,6058.23
Education,Canada,7358.17,3521.24
Finance,Australia,13126.79,3816.63
Education,Australia,21551.66,3334.57
Education,Australia,46281.61,11419.48
Manufacturing,Canada,10927.43,3467.67
Technology,France,21253.87,3770.01
Education,France,36883.13,9678.59
Healthcare,Germany,35554.96,5068.43
Education,Brazil,48314.04,22075.64
Finance,USA,10354.16,5000.96
Manufacturing,China,1809.46,511.05
Education,China,16793.84,7690.08
Technology,Australia,8334.94,1424.69
Finance,India,27874.98,3558.88
Healthcare,Germany,45040.17,10400.98
Manufacturing,Brazil,34723.11,6787.09
Finance,China,7654.14,1486.88
Manufacturing,Germany,6688.41,2751.39
Manufacturing,Germany,45661.04,19447.43
Healthcare,USA,24892.87,8097.65
Education,Japan,46259.98,17986.99
Education,UK,37074.67,7910.11
Technology,Brazil,49674.07,18837.1
Healthcare,China,43690.16,17556.9
Education,France,21296.4,10168.82
Manufacturing,Japan,38153.16,5146.05
Manufacturing,Japan,24090.18,10571.26
Finance,Australia,12420.54,2044.43
Education,USA,12810.43,3477.83
Finance,Australia,20468.79,2098.1
Manufacturing,Canada,6461.85,3109.67
Technology,UK,9710.55,4712.88
Technology,UK,25529.83,12329.66
Technology,China,47742.2,6483.52
Technology,Brazil,29306.63,6557.44
Manufacturing,France,21016.34,5457.22
Education,Japan,12892.32,6336.26
Healthcare,Australia,10599.16,4392.93
Finance,India,33261.94,11937.37
Finance,USA,42567.94,10805.44
Healthcare,Germany,20543.94,10063.05
Healthcare,Brazil,27982.29,10763.87
Technology,India,35629.61,10977.45
Healthcare,China,3856.48,1182.41
Technology,Australia,18193.96,2375.91
Healthcare,Germany,36757.89,9248.12
Finance,China,34546.33,5358.41
Education,Germany,3614.04,1428.4
Finance,UK,12653.11,5702.35
Manufacturing,Brazil,34317.9,16209.88
Finance,France,14299.39,7019.73
Manufacturing,India,40906.1,7610.59
Technology,Germany,2445.74,747.39
Education,Canada,10327.0,4069.81
Finance,UK,14784.34,5291.99
Education,Japan,46339.2,23161.64
Manufacturing,Germany,40019.63,8076.74
Finance,Australia,44323.11,14845.78
Education,Germany,22583.48,4705.27
Healthcare,China,41305.54,15222.69
Technology,India,42821.19,9254.89
Manufacturing,UK,20597.88,8028.81
Healthcare,Canada,49728.63,17671.48
Technology,Australia,42710.69,7238.01
Healthcare,Australia,48730.75,9256.48
Healthcare,USA,43458.36,12716.63
Technology,France,39033.98,14875.12
Healthcare,India,47248.35,7697.5
Manufacturing,Japan,21571.14,4621.06
Healthcare,Japan,39383.34,5891.05
Healthcare,India,11431.67,1555.35
Healthcare,France,36906.9,10040.7
Education,Canada,39482.31,7476.7
Finance,UK,36109.7,7816.55
Finance,France,42640.84,14989.19
Manufacturing,China,21253.44,7884.02
Healthcare,USA,27693.64,3145.69
Manufacturing,Germany,1522.7,360.25
Education,China,8156.6,1986.24
Technology,USA,32565.5,14683.39
Finance,China,28553.54,7999.96
Technology,UK,10669.29,2530.88
Technology,Canada,12929.77,2205.07
Finance,USA,17860.03,7809.49
Technology,Japan,36104.32,16280.32
Healthcare,Japan,30876.11,15121.44
Finance,Canada,4408.99,2003.44
Healthcare,USA,38237.02,15603.84
Finance,China,13870.32,4128.84
Healthcare,USA,33916.22,13204.93
Healthcare,UK,7044.78,2398.01
Manufacturing,USA,49898.14,19976.01
Education,Canada,4936.42,1887.81
Manufacturing,Australia,37344.97,10545.81
Technology,France,27525.19,7959.77
Manufacturing,UK,5211.02,1881.9
Finance,Brazil,2313.71,1032.47
Finance,Germany,18770.62,5279.68
Manufacturing,Australia,40308.97,10086.51
Education,Australia,3016.41,1330.21
Manufacturing,Canada,35515.53,7671.54
Education,France,33113.44,15439.73
Technology,Japan,14011.35,4427.51
Healthcare,Germany,4797.11,1175.42
Education,Australia,45850.78,11936.37
Education,India,15717.14,4998.87
Technology,Australia,6457.78,1476.4
Healthcare,Brazil,34394.34,14106.28
Education,France,11617.38,5721.94
Technology,USA,24305.91,10414.2
Manufacturing,China,3469.87,516.28
Healthcare,India,49656.21,11502.62
Education,China,22933.44,7011.82
Technology,Canada,49956.39,22640.38
Education,Brazil,19898.07,5678.82
Education,Japan,18044.78,4123.34
Education,USA,45814.04,18796.07
Finance,Germany,17143.83,6783.74
Finance,Australia,22168.27,3465.99
Finance,India,4827.41,799.71
