Market Segment,Country/Region,Sales,Profit
Finance,India,42355.68,9377.28
Manufacturing,Japan,13858.01,4484.79
Technology,Brazil,21663.92,7967.98
Healthcare,France,2956.2,327.18
Healthcare,UK,23004.85,6587.41
Healthcare,Japan,29303.04,3606.42
Healthcare,Brazil,28974.45,5057.84
Education,Japan,17288.91,5605.12
Finance,Brazil,16461.13,7349.49
Finance,Canada,6224.56,2820.49
Healthcare,France,18973.12,2428.13
Finance,Germany,5875.24,1572.46
Technology,France,38563.2,12849.36
Technology,USA,48347.44,7678.93
Finance,Canada,48533.65,19713.05
Healthcare,France,43388.48,17255.34
Manufacturing,Australia,30438.82,14042.53
Healthcare,France,35342.42,3654.21
Education,UK,14975.08,2795.45
Manufacturing,Brazil,31907.75,13748.24
Education,USA,23326.83,8589.68
Finance,India,24618.85,11269.42
Education,Germany,38131.05,4685.23
Finance,Brazil,14814.0,5018.77
Education,India,16583.94,5433.21
Manufacturing,India,46307.45,5291.54
Education,Brazil,3754.99,1146.81
Healthcare,France,24796.08,8525.09
Finance,UK,45727.24,8071.65
Technology,China,30907.79,6469.98
Education,Canada,27773.95,9891.38
Finance,China,13237.46,3803.39
Technology,Germany,17820.5,7898.14
Finance,Japan,42750.37,10129.82
Finance,Japan,28401.69,5869.6
Technology,Japan,26222.37,12952.44
Technology,Australia,5879.41,2730.72
Manufacturing,Canada,1785.38,199.24
Education,Brazil,48220.57,19688.05
Education,India,19472.32,2806.62
Finance,China,30557.44,3391.69
Healthcare,Brazil,4906.04,1027.71
Healthcare,France,34472.6,7161.28
Finance,Canada,46695.77,19973.06
Manufacturing,France,29207.6,11223.51
Technology,Australia,7179.65,3537.01
Finance,Germany,29504.35,11347.53
Education,Canada,38551.01,10304.77
Healthcare,Canada,20914.41,7938.5
Healthcare,India,44112.05,22046.48
Healthcare,UK,32785.46,12591.48
Manufacturing,Japan,45063.2,18235.84
Education,India,31551.76,14998.0
Manufacturing,China,7433.11,1081.22
Technology,China,16174.89,6177.41
Finance,China,10887.95,4794.21
Finance,China,45532.5,21935.35
Healthcare,India,38259.6,7054.6
Healthcare,USA,34143.52,10296.72
Technology,Germany,15747.35,5861.51
Manufacturing,USA,10018.19,1993.49
Education,India,38066.1,12949.68
Technology,Canada,24233.74,4920.21
Finance,China,12063.69,2815.46
Finance,Japan,31214.48,8634.16
Manufacturing,USA,2976.36,927.66
Technology,Japan,16982.34,4750.75
Education,Brazil,23959.29,7122.58
Technology,Germany,8249.96,1810.33
Technology,China,49248.07,8056.3
Manufacturing,France,11245.77,1337.57
Education,USA,7387.3,1317.83
Finance,China,10973.21,3651.64
Healthcare,USA,38684.0,16032.43
Education,France,21849.78,3664.19
Finance,Brazil,28705.38,4116.99
Manufacturing,UK,2029.45,811.2
Education,China,2687.13,596.71
Education,China,22845.45,10979.52
Finance,Germany,41016.11,15821.03
Finance,India,44376.71,10237.81
Technology,USA,5248.62,1132.74
Technology,France,27379.79,8473.48
Education,Australia,45748.25,6023.12
Healthcare,France,20010.66,2942.98
Manufacturing,Canada,41648.73,7094.58
Finance,Japan,7551.09,3095.11
Technology,USA,46834.33,14309.9
Manufacturing,Germany,37819.74,3941.83
Education,Brazil,47125.39,17408.43
Finance,Australia,34154.24,9203.75
Finance,Japan,18806.79,5723.68
Technology,Canada,46970.88,8719.98
Healthcare,Brazil,14502.77,4651.23
Finance,Canada,17276.45,8494.16
Healthcare,China,35339.61,4572.16
Manufacturing,USA,38500.5,8222.43
Finance,UK,46540.77,9177.8
Finance,China,11035.32,2200.66
Healthcare,Germany,40101.9,10084.93
Technology,France,37188.76,15888.67
Education,UK,4125.93,1919.15
Manufacturing,Germany,19973.93,3613.01
Finance,Japan,14855.51,4711.87
Technology,Germany,15920.03,5647.78
Finance,India,49164.4,15178.57
Manufacturing,China,32496.09,8891.92
Education,USA,36166.13,6393.82
Finance,Canada,48854.26,14426.07
Healthcare,France,19482.89,5075.02
Technology,UK,40290.17,16850.37
Education,Australia,22292.02,9038.11
Finance,France,43607.15,6698.04
Education,France,9852.22,1334.07
Healthcare,Brazil,47436.62,21975.56
Finance,France,11719.81,3682.4
Education,France,16984.8,7526.31
Finance,France,38053.42,4690.48
Finance,Canada,20294.0,6303.44
Education,India,30802.36,9726.48
Finance,France,22784.1,10122.54
Healthcare,UK,37376.13,5196.93
Education,India,12188.23,2391.07
Education,France,3864.44,1014.86
Healthcare,UK,15696.54,7005.94
Healthcare,UK,24241.12,11527.95
Healthcare,Japan,9232.98,4589.62
Finance,China,18385.07,8892.44
Finance,Germany,20599.17,2108.87
Manufacturing,Australia,3812.2,453.97
Finance,Germany,29582.06,4704.81
Healthcare,Brazil,44332.83,10619.7
Manufacturing,USA,8435.4,3643.82
Healthcare,Australia,30292.59,13845.61
Technology,India,33572.22,5866.2
Education,Australia,21547.4,7495.6
Technology,Germany,35353.78,16508.26
Healthcare,UK,21125.85,6031.27
Finance,Germany,25727.23,3638.28
Education,Australia,1360.3,385.14
Finance,USA,34894.29,8734.67
Finance,Australia,33405.79,11059.43
Education,UK,2881.64,793.79
Education,India,19044.26,2036.56
Technology,UK,48972.56,24368.7
Healthcare,France,21616.09,6861.3
Finance,Brazil,25595.32,7408.63
Healthcare,USA,45586.58,21965.75
Healthcare,UK,36145.83,5868.06
Manufacturing,USA,29521.44,5186.77
Technology,Japan,40092.43,16967.35
Finance,Australia,43353.95,8858.62
Education,Brazil,23387.52,9815.53
Education,Canada,24280.31,5065.2
Healthcare,France,19916.5,2256.04
Technology,India,48368.6,14839.77
Technology,Germany,35161.15,6282.4
Finance,China,5077.93,2047.11
Finance,China,43285.02,15430.24
Healthcare,Canada,24547.44,11523.58
Healthcare,Australia,4368.94,1805.23
Healthcare,France,27936.15,4813.69
Manufacturing,USA,21441.05,9006.6
Technology,India,44009.72,15698.04
Healthcare,Australia,10995.74,4041.82
Technology,Australia,41496.77,17964.16
Education,Brazil,28326.75,9334.5
Education,USA,3675.9,1052.78
Technology,China,48620.42,17243.54
Education,USA,26118.15,5724.65
Education,USA,15252.97,2639.36
Education,Brazil,24000.94,8319.57
Finance,Australia,43035.03,8328.97
Finance,Australia,15940.25,2103.57
Technology,Japan,10441.14,1046.43
Technology,USA,7324.49,2514.7
Manufacturing,China,15595.11,3818.61
Finance,Germany,39222.36,15725.2
Technology,Australia,24109.69,6029.12
Finance,France,12146.6,3575.98
Manufacturing,France,9143.06,2403.11
Technology,India,17303.74,6233.33
Technology,USA,47056.29,11409.07
Technology,India,17808.31,8646.06
Technology,Brazil,49418.08,23446.84
Healthcare,China,24776.29,10882.02
Finance,USA,9779.03,4577.76
Finance,China,44665.86,12491.07
Finance,Japan,23557.41,7410.51
Manufacturing,UK,35773.9,14196.41
Healthcare,UK,49201.87,18620.86
Finance,USA,3458.59,1578.06
Finance,Japan,5738.03,2217.94
Technology,France,36302.38,18120.47
Technology,USA,14809.43,3545.41
Technology,India,10030.77,4345.32
Finance,India,2928.73,1110.15
Technology,France,2070.49,779.65
Finance,China,38949.79,8971.47
Manufacturing,Germany,7587.24,3142.94
Manufacturing,India,23918.31,11006.02
Education,China,30688.94,5751.7
Healthcare,UK,21989.24,7700.6
Technology,UK,2328.23,598.01
Technology,Brazil,39391.57,19531.1
Healthcare,Japan,1515.15,441.72
Healthcare,Japan,38332.6,7334.1
Education,Canada,44771.92,11315.79
Healthcare,UK,22209.16,8029.4
Finance,France,27241.58,3553.28
Technology,Australia,24372.19,8321.66
Healthcare,Germany,20071.22,9483.45
Finance,Brazil,44483.8,19579.33
Healthcare,China,44802.74,5693.06
Finance,France,17455.0,8681.35
Manufacturing,Brazil,31138.42,11816.74
Finance,Brazil,46418.47,7654.98
Education,China,48140.87,5053.18
Finance,UK,25938.99,4371.06
Healthcare,Brazil,23188.42,10093.23
Manufacturing,China,14656.02,1592.46
Manufacturing,Brazil,47984.72,9273.48
Finance,Germany,7997.9,3222.53
Healthcare,Brazil,29411.65,9836.56
Manufacturing,USA,14844.96,6132.37
Finance,UK,14671.41,5845.97
Finance,Canada,20843.46,2506.23
Finance,USA,49940.85,22823.2
Manufacturing,Germany,3693.35,704.74
Technology,China,29348.55,9431.36
Healthcare,Germany,5046.04,1805.04
Education,Australia,8571.52,1435.31
Education,Australia,22538.58,11055.01
Healthcare,Brazil,26012.55,7680.53
Technology,Germany,13680.83,1683.52
Healthcare,Japan,16506.4,7838.97
Finance,Canada,5261.38,1759.97
Healthcare,India,15857.77,6020.83
Healthcare,Australia,48361.36,14995.42
Manufacturing,UK,47290.66,20519.19
Education,Canada,17409.04,1971.63
Education,China,28971.84,6007.35
Finance,Germany,45570.17,13117.8
Finance,UK,1303.01,170.23
Manufacturing,Brazil,40723.49,15571.14
Finance,USA,47470.11,12221.91
Technology,Canada,5474.96,1144.63
Manufacturing,UK,8910.94,903.14
Manufacturing,France,48076.57,18650.45
Healthcare,USA,27339.47,11852.31
Healthcare,China,1695.64,437.5
Technology,Brazil,13623.97,4437.15
Manufacturing,USA,23047.24,4403.74
Manufacturing,India,34952.54,12194.21
Healthcare,Brazil,36924.86,3871.76
Education,Canada,49775.65,14706.59
Education,USA,15088.05,5396.73
Healthcare,Japan,27372.78,12790.66
Finance,China,27132.85,6851.98
Manufacturing,Canada,20876.62,8477.5
Technology,UK,9288.93,3149.64
Education,UK,48895.37,23020.18
Finance,China,42812.54,11103.48
Manufacturing,USA,25418.32,5786.18
Finance,Australia,30559.03,13899.98
Manufacturing,India,12135.79,1452.63
Manufacturing,UK,27645.57,4272.74
Healthcare,Germany,35053.54,4660.78
Healthcare,Brazil,26243.18,11474.67
Technology,Germany,49523.97,5162.53
Technology,China,30955.74,13764.87
Finance,Australia,19177.71,5379.48
Healthcare,China,38835.45,3946.07
Manufacturing,Australia,9352.66,2437.85
Healthcare,India,19841.27,3466.67
Manufacturing,Australia,18000.99,6296.03
Healthcare,India,22158.55,8237.3
Manufacturing,France,39307.21,11596.06
Finance,USA,24724.48,2873.18
Healthcare,France,39906.71,14464.25
Education,Japan,29247.96,12775.96
Education,Australia,17761.4,6893.73
Manufacturing,Japan,40688.96,17576.95
Finance,Japan,12676.19,2284.3
Manufacturing,China,11994.77,5464.28
Finance,USA,25720.64,5886.87
Technology,Australia,13781.61,1452.06
Healthcare,USA,1445.26,632.1
Finance,China,32766.58,15620.76
Manufacturing,France,26043.6,9433.6
Technology,Japan,22830.37,4396.55
Manufacturing,Japan,48381.46,9710.05
Education,Brazil,28988.76,8309.26
Education,Canada,43308.15,19884.17
Healthcare,France,7833.06,1252.03
Healthcare,France,28891.12,12434.43
Technology,China,43531.0,9425.38
Education,USA,29572.18,12521.88
Finance,UK,36182.69,16937.43
Education,France,19230.13,5211.32
Healthcare,Canada,5530.03,1360.5
Manufacturing,UK,23437.11,9864.41
Technology,Brazil,20329.49,6338.6
Education,India,43485.95,16254.16
Finance,Brazil,12955.77,4523.27
Finance,China,48369.98,7795.09
Finance,Australia,47948.77,20997.54
Technology,China,13133.95,2341.92
Finance,Canada,18054.55,8538.23
Finance,Germany,44882.23,8986.7
Education,Australia,48364.49,19033.96
Technology,India,22728.52,4860.77
Manufacturing,Canada,16728.86,3799.36
Manufacturing,China,26778.61,5998.43
Finance,Japan,34700.69,13851.02
Healthcare,Australia,14400.25,4647.34
Technology,France,37087.19,16807.21
Healthcare,France,3531.21,787.28
Technology,Germany,3415.43,1286.92
Technology,Japan,19928.1,7994.74
Education,Germany,18320.19,2942.09
Finance,Brazil,16466.03,4285.05
Education,France,25059.97,7345.75
Healthcare,France,16715.95,4049.85
Healthcare,Canada,10420.64,2384.71
Manufacturing,Canada,16164.01,6054.52
Education,China,48770.31,9088.18
Education,UK,21144.56,8114.36
Education,Germany,22790.93,10803.3
Manufacturing,Japan,29250.7,9538.04
Education,Japan,49183.7,16947.41
Education,USA,12838.46,1637.84
Education,Germany,34382.82,15327.55
Education,UK,36083.25,7728.28
Healthcare,China,30758.9,10643.21
Finance,France,5340.34,2625.55
Healthcare,India,34166.74,11555.23
Education,Germany,4140.64,1614.37
Technology,Japan,30210.99,8402.52
Technology,Japan,37239.48,4623.14
Manufacturing,Brazil,11337.52,4750.87
Healthcare,France,42239.48,4815.28
Manufacturing,China,2487.34,945.84
Manufacturing,Australia,42346.83,4622.95
Technology,USA,23556.12,10480.64
Healthcare,USA,11661.81,1901.51
Finance,Canada,7555.13,2309.67
Healthcare,France,47712.05,16167.72
Manufacturing,Japan,4560.61,1290.74
Education,France,10755.58,2541.6
Manufacturing,Japan,18043.3,5180.69
Healthcare,Canada,31391.51,7049.47
Technology,Brazil,27695.25,7623.09
Healthcare,Germany,7156.53,1743.08
Finance,China,15196.67,4961.44
Education,USA,12698.84,2478.43
Education,India,11463.6,5679.79
Manufacturing,France,21146.07,6351.18
Healthcare,UK,35497.54,6306.66
Technology,China,11655.19,3389.64
Finance,Germany,18967.27,8470.14
Manufacturing,Brazil,20154.95,2191.3
Healthcare,Brazil,48846.37,18162.14
Technology,India,47778.65,15250.33
Healthcare,USA,40206.74,6747.62
Technology,Canada,12841.29,5483.11
Healthcare,Canada,4333.83,1072.86
Healthcare,Germany,16528.3,3595.25
Manufacturing,Canada,14072.93,6068.95
Healthcare,USA,25790.36,9166.15
Healthcare,UK,39108.67,17962.75
Manufacturing,Japan,43057.82,15154.35
Manufacturing,China,42398.34,16803.61
Education,Australia,18624.1,8093.63
Education,China,34674.48,4226.68
Manufacturing,Canada,16328.88,6701.69
Finance,China,3984.37,1376.53
Technology,Canada,35376.7,4521.25
Manufacturing,Canada,1481.55,449.55
Education,Japan,21049.95,2799.29
Healthcare,Japan,17139.58,6759.49
Manufacturing,India,34975.5,11143.22
Manufacturing,UK,38546.03,18557.19
Education,UK,15900.64,2754.85
Education,Australia,40769.72,13960.1
Finance,USA,15401.92,2843.7
Education,France,22869.99,7904.46
Education,USA,36623.91,14248.89
Education,Australia,34953.09,13594.02
Healthcare,UK,49381.06,21037.79
Manufacturing,India,12032.89,5311.56
Manufacturing,USA,33453.58,4379.36
Education,Germany,30874.41,7326.71
Finance,USA,45839.82,17183.01
Education,Japan,8661.74,2593.63
Finance,Australia,37838.11,6669.74
Manufacturing,USA,28845.16,9261.72
Finance,Australia,14458.63,3802.25
Finance,Germany,24247.31,6207.68
Technology,UK,17355.05,7356.83
Finance,UK,29386.36,7729.77
Finance,Canada,44561.03,4927.64
Healthcare,Germany,28895.94,3560.71
Manufacturing,Brazil,31954.4,14139.75
Education,USA,26418.64,12792.97
Technology,USA,3507.11,1316.44
Finance,Canada,12410.07,3049.74
Healthcare,India,25108.08,11937.39
Healthcare,Japan,16201.53,5915.52
Education,France,9906.42,4336.37
Education,China,25702.51,10443.98
Manufacturing,Japan,16817.68,4232.27
Finance,Brazil,13647.27,3977.92
Healthcare,Japan,23735.29,4140.69
Technology,Canada,7530.93,1632.75
Manufacturing,Germany,46459.54,19106.5
Finance,Brazil,43517.4,19913.19
Education,China,35673.41,13904.93
Finance,Japan,6204.48,1774.91
Education,UK,39017.99,5251.97
Finance,Germany,40589.91,4983.6
Technology,France,38620.47,9644.7
Manufacturing,USA,6584.33,1880.01
Education,UK,32551.49,11186.26
Technology,China,41881.91,4296.91
Healthcare,Canada,29290.32,14524.75
Technology,India,32673.96,8023.93
Technology,Australia,23459.81,10304.44
Technology,Japan,26906.66,8448.33
Education,Australia,2684.47,408.51
Healthcare,Germany,32309.19,13538.4
Manufacturing,Canada,4990.91,1916.17
Technology,India,22315.72,6939.62
Education,France,15340.1,4691.33
Education,China,27725.97,3742.78
Manufacturing,China,7537.4,2731.1
Finance,Australia,34890.53,16206.58
Healthcare,Brazil,39955.57,5485.82
Healthcare,Australia,9004.37,1849.54
Technology,India,6111.34,2816.86
Finance,India,8130.26,1737.74
Healthcare,China,43979.25,15901.91
Technology,Australia,26881.27,8438.76
Finance,UK,23895.79,8089.47
Education,Brazil,6228.88,1658.85
Technology,China,32828.24,7222.1
Finance,Germany,43531.98,5198.3
Manufacturing,Japan,41581.11,16537.32
Healthcare,Germany,31676.68,12621.17
Technology,Japan,4688.66,1726.79
Education,India,6507.45,2326.11
Technology,Brazil,3416.14,674.64
Healthcare,Canada,13616.48,1483.35
Healthcare,Japan,7647.41,3238.57
Finance,Germany,13742.35,4074.0
Education,China,19867.84,4425.27
Finance,France,47206.16,6645.34
Education,UK,30908.43,3866.29
Technology,Australia,41913.72,10040.29
Technology,Japan,35807.22,15106.88
Finance,India,6512.65,3044.6
Manufacturing,Canada,37060.1,16999.49
Healthcare,France,14479.85,6776.57
Finance,France,32316.28,14965.35
Finance,Japan,17707.14,5504.97
Technology,France,49885.94,9366.9
Healthcare,UK,13914.02,5833.02
Finance,UK,14677.39,2722.44
Technology,India,46602.94,9641.35
Technology,France,2207.58,426.73
Finance,Japan,35137.76,10751.91
Finance,China,36540.99,8358.06
Technology,India,41982.55,6787.0
Finance,Brazil,48747.53,13711.19
Healthcare,Australia,48804.49,21940.69
Technology,India,4198.56,1378.06
Technology,France,41270.13,18626.62
Finance,France,32669.19,5826.51
Finance,Australia,32719.76,5457.31
Finance,UK,7289.15,2407.1
Healthcare,Germany,32859.17,9375.76
Technology,Canada,49141.65,17890.95
Manufacturing,Canada,45679.11,19087.05
Healthcare,Brazil,22517.4,9018.74
Healthcare,India,2957.45,1410.42
Technology,Japan,18752.38,4862.54
Manufacturing,Brazil,41493.13,7574.76
Technology,UK,35373.46,11332.42
Healthcare,Australia,23507.84,3392.12
Finance,USA,3699.98,797.49
Technology,India,21917.84,4014.37
Technology,Germany,23982.22,6202.41
Finance,Brazil,46499.22,6718.52
Manufacturing,USA,32413.22,3654.16
Manufacturing,Germany,16270.99,5901.78
Technology,USA,26740.59,9201.43
Finance,USA,4236.71,1624.12
Technology,Japan,48655.84,17718.25
Finance,France,18642.94,2716.61
Healthcare,Australia,24415.5,5284.28
Finance,France,18408.91,2794.67
Technology,UK,34443.07,15058.13
Education,Germany,33449.38,13338.32
Manufacturing,Canada,36050.79,6511.16
Technology,Australia,14139.02,3344.21
Finance,India,16467.76,8013.97
Finance,China,7137.31,2410.01
Manufacturing,Australia,33119.99,13925.7
Technology,France,2950.06,607.23
Education,Canada,30286.43,5573.35
Healthcare,Brazil,43615.1,18037.76
Education,India,44650.78,16714.97
Healthcare,France,23002.85,8566.06
Healthcare,UK,23505.88,7546.65
Technology,Australia,4771.49,1552.79
Healthcare,Japan,33867.49,13353.24
Finance,France,41241.71,8578.32
Healthcare,Canada,12988.1,3131.53
Healthcare,UK,21643.74,9710.57
Manufacturing,USA,42103.13,9411.99
Manufacturing,China,43978.9,14008.33
Technology,Brazil,12915.82,4921.65
Technology,Germany,27977.96,13988.14
Finance,Japan,10432.16,2859.63
Manufacturing,Brazil,5992.06,1625.27
Education,France,45644.9,19948.44
Technology,Japan,41204.87,17396.75
Technology,Germany,38241.71,15007.21
Manufacturing,Brazil,3389.55,967.01
Manufacturing,China,42342.71,9720.86
Finance,China,22464.16,7716.26
Manufacturing,France,17777.36,8008.51
Healthcare,Japan,27777.34,12597.33
Education,India,5476.31,785.3
Healthcare,Japan,38075.68,10331.46
Healthcare,Japan,29539.32,8444.96
Healthcare,France,10142.91,4980.64
Technology,India,10223.38,3794.91
Healthcare,Australia,10028.18,2636.4
Technology,India,3793.12,418.85
Manufacturing,Brazil,29802.12,9720.08
Education,Japan,42177.06,5838.59
Education,Canada,1857.41,805.71
Healthcare,France,3401.23,1363.92
Education,France,29065.74,8260.59
Technology,India,41155.29,11181.25
Manufacturing,UK,17010.21,7806.59
